unique_key,created_date,complaint_type,borough,latitude,longitude
23424754,2012-06-14T22:24:45Z,Food Poisoning,MANHATTAN,40.78413636456481,-73.94895115971654
23425621,2012-06-14T20:11:38Z,Food Poisoning,BROOKLYN,40.57698181631862,-73.98156537524476
23426589,2012-06-15T16:15:58Z,Food Poisoning,QUEENS,40.75836822561832,-73.91176301304252
52953717,2022-01-04T06:11:51Z,Food Poisoning,BROOKLYN,40.64917662453255,-73.96372150297509
53734476,2022-03-24T04:00:00Z,Food Poisoning,MANHATTAN,40.71819684632655,-73.99688678216467
23434144,2012-06-16T17:55:03Z,Food Poisoning,MANHATTAN,40.755071050900725,-73.96839218923586
23434659,2012-06-16T13:10:04Z,Food Poisoning,BROOKLYN,40.69532738636225,-73.9203282287671
23435610,2012-06-16T21:32:58Z,Food Poisoning,QUEENS,40.67722312054464,-73.74375499667072
23436760,2012-06-17T01:08:05Z,Food Poisoning,MANHATTAN,40.744145604389246,-74.00673770745719
23437240,2012-06-17T11:23:50Z,Food Poisoning,BRONX,40.89175826566292,-73.85225861961713
23438070,2012-06-17T17:59:59Z,Food Poisoning,MANHATTAN,40.799545862092,-73.9388586807249
23438555,2012-06-17T16:05:47Z,Food Poisoning,BRONX,40.83435938088846,-73.87909161417085
23439542,2012-06-17T14:21:06Z,Food Poisoning,MANHATTAN,40.80441983687725,-73.95536877183132
23439972,2012-06-18T01:40:36Z,Food Poisoning,BROOKLYN,40.69205442689403,-73.98253964019953
23441306,2012-06-19T01:03:38Z,Food Poisoning,BROOKLYN,40.700424836836845,-73.94438815186398
23442515,2012-06-18T20:32:13Z,Food Poisoning,MANHATTAN,40.75551612733908,-73.98362389022033
23443227,2012-06-18T19:43:43Z,Food Poisoning,BROOKLYN,40.65659345860984,-73.95020567671801
23443356,2012-06-18T12:52:17Z,Food Poisoning,BRONX,40.87144095159527,-73.86715728320962
52922232,2021-12-29T05:00:00Z,Food Poisoning,BROOKLYN,40.68391486727075,-73.94401612320064
52923656,2021-12-30T05:00:00Z,Food Poisoning,MANHATTAN,40.76667206793461,-73.95681282264997
53735296,2022-03-24T04:00:00Z,Food Poisoning,MANHATTAN,40.71431579035466,-73.9987555068214
23446106,2012-06-18T14:01:45Z,Food Poisoning,BROOKLYN,40.66940562442961,-73.91260166422848
23446297,2012-06-19T00:49:19Z,Food Poisoning,MANHATTAN,40.7654191903058,-73.9838236149351
23447132,2012-06-18T17:38:28Z,Food Poisoning,BROOKLYN,40.69982043339562,-73.92012811136641
23448998,2012-06-20T01:47:28Z,Food Poisoning,MANHATTAN,40.75612922840941,-73.9942970043044
23453580,2012-06-19T13:43:17Z,Food Poisoning,STATEN ISLAND,40.62522271269015,-74.14462607679012
23453965,2012-06-19T21:35:41Z,Food Poisoning,BROOKLYN,40.64279614108938,-73.9794428299875
23455456,2012-06-20T01:18:12Z,Food Poisoning,BRONX,40.881119514388196,-73.88308935711915
23459230,2012-06-20T22:15:56Z,Food Poisoning,MANHATTAN,40.76832059622678,-73.98543303788028
23461508,2012-06-20T17:10:53Z,Food Poisoning,MANHATTAN,40.77233833574585,-73.95268610552442
23461509,2012-06-20T13:19:45Z,Food Poisoning,MANHATTAN,40.75612922840941,-73.9942970043044
23462539,2012-06-20T17:06:39Z,Food Poisoning,MANHATTAN,40.75875411971916,-73.9786923350923
52939814,2022-01-02T00:45:33Z,Food Poisoning,BROOKLYN,40.642626039638174,-73.97986807782196
23463249,2012-06-21T23:43:37Z,Food Poisoning,BRONX,40.82398436485304,-73.87397614373508
23468646,2012-06-21T13:51:53Z,Food Poisoning,QUEENS,40.66346601645525,-73.8409451666698
23474157,2012-06-22T22:56:14Z,Food Poisoning,BRONX,40.814774715637945,-73.88609965727092
23474479,2012-06-22T18:15:34Z,Food Poisoning,QUEENS,40.73597777156806,-73.71457150048025
23477510,2012-06-22T17:40:01Z,Food Poisoning,QUEENS,40.73597777156806,-73.71457150048025
23477982,2012-06-23T01:42:23Z,Food Poisoning,MANHATTAN,40.75568428809171,-73.97294343618225
23478985,2012-06-22T16:45:48Z,Food Poisoning,STATEN ISLAND,40.51338711909427,-74.24798548292625
23483129,2012-06-23T20:40:26Z,Food Poisoning,BRONX,40.9054434131798,-73.90452065932601
23483788,2012-06-23T23:17:40Z,Food Poisoning,QUEENS,40.764265666104734,-73.77132860459677
54537969,2022-06-19T04:00:00Z,Food Poisoning,MANHATTAN,40.779299257197145,-73.98328585245166
23486594,2012-06-24T19:18:41Z,Food Poisoning,MANHATTAN,40.79118230505104,-73.97432661824561
23486777,2012-06-24T18:08:17Z,Food Poisoning,BROOKLYN,40.57315254687341,-73.97996460862413
23487768,2012-06-24T21:35:46Z,Food Poisoning,MANHATTAN,40.73065409813511,-73.98307074289748
52749140,2021-12-09T05:00:00Z,Food Poisoning,BROOKLYN,40.67435512678999,-73.9506863096498
23493406,2012-06-25T20:12:51Z,Food Poisoning,MANHATTAN,40.769015555148385,-73.96321938973732
52976877,2022-01-05T21:01:19Z,Food Poisoning,BROOKLYN,40.61822718219467,-73.95797506915729
23498915,2012-06-26T23:04:02Z,Food Poisoning,BRONX,40.83042480189941,-73.91067735009105
23498916,2012-06-26T16:13:13Z,Food Poisoning,QUEENS,40.729804067120014,-73.74465687732607
52980973,2022-01-06T05:00:00Z,Food Poisoning,QUEENS,40.75307508350073,-73.92137805305669
23500796,2012-06-26T14:29:02Z,Food Poisoning,BROOKLYN,40.655160901510506,-73.88805525470646
23501251,2012-06-27T01:47:03Z,Food Poisoning,BROOKLYN,40.680185635992274,-73.9459301058846
52755603,2021-12-09T05:00:00Z,Food Poisoning,MANHATTAN,40.76346853790619,-73.97361532318583
23510251,2012-06-27T20:31:18Z,Food Poisoning,BROOKLYN,40.688458804762355,-73.98271366147063
55194357,2022-08-24T04:00:00Z,Food Poisoning,MANHATTAN,40.80308953343663,-73.96602517525069
23515472,2012-06-28T23:02:08Z,Food Poisoning,MANHATTAN,NA,NA
23517531,2012-06-28T18:30:21Z,Food Poisoning,MANHATTAN,40.72621980251606,-74.00182197483313
23521453,2012-06-29T20:41:46Z,Food Poisoning,MANHATTAN,40.779470809498015,-73.9756237844939
23521454,2012-06-29T18:48:58Z,Food Poisoning,BRONX,40.84091437504711,-73.92097788675665
23521456,2012-06-29T17:47:32Z,Food Poisoning,MANHATTAN,40.715405446786306,-73.99783202136811
23524167,2012-06-29T19:12:24Z,Food Poisoning,MANHATTAN,40.756764212296616,-73.96715331852165
23525680,2012-06-30T13:01:04Z,Food Poisoning,BROOKLYN,40.675808351167525,-73.94160387610292
23527560,2012-06-30T15:18:03Z,Food Poisoning,MANHATTAN,40.716813507635685,-73.9977634356936
23531260,2012-07-01T18:20:35Z,Food Poisoning,QUEENS,40.77601621889819,-73.9108550386028
23531809,2012-07-01T22:24:02Z,Food Poisoning,MANHATTAN,40.79558699282024,-73.94807197597136
23533340,2012-07-01T12:48:14Z,Food Poisoning,MANHATTAN,40.75825053813972,-73.98906289410583
23535461,2012-07-02T14:23:16Z,Food Poisoning,MANHATTAN,40.79254793653648,-73.94103559882777
23540059,2012-07-02T14:12:38Z,Food Poisoning,BROOKLYN,40.721601736226354,-73.94099013953021
23540299,2012-07-03T01:37:57Z,Food Poisoning,BROOKLYN,40.5798676605968,-73.97302186129649
23546203,2012-07-03T23:11:50Z,Food Poisoning,QUEENS,40.74084000509052,-73.75829507768788
53028953,2022-01-11T05:00:00Z,Food Poisoning,BRONX,40.83087216724209,-73.82638708541668
23551136,2012-07-04T18:55:21Z,Food Poisoning,QUEENS,40.778640669513074,-73.91893952203031
23551396,2012-07-04T19:54:24Z,Food Poisoning,BROOKLYN,40.60835008644621,-73.96205098322059
23552501,2012-07-04T13:03:10Z,Food Poisoning,QUEENS,40.748416273529656,-73.87647943404744
23553550,2012-07-04T21:32:40Z,Food Poisoning,MANHATTAN,40.77779294808464,-73.95472225597868
23554562,2012-07-05T14:22:07Z,Food Poisoning,QUEENS,40.65498171566444,-73.83884983234043
23556801,2012-07-05T13:39:10Z,Food Poisoning,MANHATTAN,40.74529309693588,-73.99848786928399
23558407,2012-07-05T16:41:41Z,Food Poisoning,QUEENS,40.76113238829919,-73.92357049792102
23559603,2012-07-05T20:40:59Z,Food Poisoning,QUEENS,NA,NA
23560591,2012-07-05T14:27:57Z,Food Poisoning,BRONX,40.86273505373792,-73.90332024389409
23561527,2012-07-05T22:10:32Z,Food Poisoning,QUEENS,40.695574729884655,-73.78241893673359
53055148,2022-01-13T05:00:00Z,Food Poisoning,QUEENS,40.691798469594865,-73.76190218439194
23564226,2012-07-06T22:58:45Z,Food Poisoning,BROOKLYN,40.66940562442961,-73.91260166422848
23570574,2012-07-07T19:27:43Z,Food Poisoning,QUEENS,40.757333070317664,-73.9313498440143
23570613,2012-07-07T23:48:20Z,Food Poisoning,MANHATTAN,40.77936412052374,-73.97736781606953
23573669,2012-07-07T14:16:47Z,Food Poisoning,BROOKLYN,40.60913072508508,-73.95740454841642
23573817,2012-07-09T01:49:48Z,Food Poisoning,BRONX,40.817967115224434,-73.9188988457203
23576563,2012-07-08T18:18:48Z,Food Poisoning,BRONX,40.85417355502699,-73.88456457303168
52783658,2021-12-13T05:00:00Z,Food Poisoning,QUEENS,40.741121566986266,-73.87472109532551
23578626,2012-07-09T22:44:44Z,Food Poisoning,QUEENS,40.7487769327961,-73.75655556446269
23582793,2012-07-09T22:46:50Z,Food Poisoning,MANHATTAN,40.78546392148508,-73.96976441632009
23586598,2012-07-10T18:13:14Z,Food Poisoning,MANHATTAN,40.800368692184556,-73.9733550887321
23593905,2012-07-11T17:43:57Z,Food Poisoning,QUEENS,40.71522165909253,-73.91303578482515
23599422,2012-07-11T17:36:35Z,Food Poisoning,BROOKLYN,40.712993191467966,-73.95744639046352
23600822,2012-07-12T16:04:09Z,Food Poisoning,QUEENS,40.73597777156806,-73.71457150048025
23602497,2012-07-12T18:37:43Z,Food Poisoning,BROOKLYN,40.689485307381545,-73.96933917367842
23603638,2012-07-12T22:08:45Z,Food Poisoning,MANHATTAN,40.7284512954986,-73.99861092316826
23606014,2012-07-12T23:41:59Z,Food Poisoning,MANHATTAN,40.7284512954986,-73.99861092316826
23606015,2012-07-12T18:01:03Z,Food Poisoning,BRONX,40.8377350635664,-73.83460892542493
23606959,2012-07-12T22:02:43Z,Food Poisoning,MANHATTAN,40.7284512954986,-73.99861092316826
23607108,2012-07-12T13:22:35Z,Food Poisoning,STATEN ISLAND,40.62911554081713,-74.11480117086104
53102146,2022-01-18T05:00:00Z,Food Poisoning,MANHATTAN,40.71912724602972,-74.0051659214096
23608599,2012-07-13T18:04:05Z,Food Poisoning,BROOKLYN,40.60506893553465,-73.979126726139
23609261,2012-07-13T22:21:02Z,Food Poisoning,BRONX,40.87408431633407,-73.87727290027145
23609349,2012-07-13T19:04:38Z,Food Poisoning,QUEENS,40.75978506574561,-73.82923633167886
23612686,2012-07-13T22:36:05Z,Food Poisoning,BROOKLYN,40.667823543138425,-73.93121487397926
23612766,2012-07-13T20:05:52Z,Food Poisoning,MANHATTAN,40.75763535980379,-73.98580355106148
23613468,2012-07-13T20:45:32Z,Food Poisoning,BRONX,40.86952390926775,-73.82688275412178
23613469,2012-07-14T05:09:29Z,Food Poisoning,BROOKLYN,40.687561215623965,-73.98238937402466
23614292,2012-07-13T15:03:47Z,Food Poisoning,BROOKLYN,40.60437894841061,-73.97400951321706
23615248,2012-07-14T17:15:35Z,Food Poisoning,BROOKLYN,40.57983452119671,-73.97217588326815
23617438,2012-07-14T06:57:09Z,Food Poisoning,BROOKLYN,40.574612593172624,-73.97890586417995
23617944,2012-07-15T03:35:43Z,Food Poisoning,MANHATTAN,40.731517180602324,-74.00186180941074
23617945,2012-07-14T16:15:01Z,Food Poisoning,BROOKLYN,40.6922882295358,-73.93690520216964
23617946,2012-07-14T17:20:45Z,Food Poisoning,QUEENS,40.73375533540198,-73.85003624461253
23618457,2012-07-14T21:03:19Z,Food Poisoning,QUEENS,40.745291254032225,-73.92178782739103
23619660,2012-07-15T15:56:02Z,Food Poisoning,QUEENS,40.74694280045894,-73.8904995081027
23620092,2012-07-15T19:46:24Z,Food Poisoning,MANHATTAN,40.763646491156074,-73.96213938511232
55222404,2022-08-27T04:00:00Z,Food Poisoning,BRONX,40.850732488546846,-73.91013318764689
23627443,2012-07-16T23:44:19Z,Food Poisoning,MANHATTAN,40.74838070758576,-73.99253644091529
23629340,2012-07-17T03:13:02Z,Food Poisoning,BROOKLYN,40.62076517621521,-74.02682896882702
23631715,2012-07-17T12:06:28Z,Food Poisoning,BRONX,40.87874517173577,-73.8725452195755
53754653,2022-03-26T12:19:18Z,Food Poisoning,BROOKLYN,40.636547121457326,-73.91168269147902
23635107,2012-07-17T20:59:16Z,Food Poisoning,QUEENS,40.704033104522615,-73.79379204757791
23635715,2012-07-17T21:30:47Z,Food Poisoning,BROOKLYN,40.69113869781784,-73.99168102093384
23636130,2012-07-17T17:39:51Z,Food Poisoning,QUEENS,40.75855052115356,-73.82963655585822
53120505,2022-01-20T05:00:00Z,Food Poisoning,BROOKLYN,40.632633265862395,-73.94802583912886
23636582,2012-07-17T16:53:07Z,Food Poisoning,BROOKLYN,40.65495855380512,-73.95973231547303
23636583,2012-07-17T18:21:51Z,Food Poisoning,QUEENS,40.71806797437998,-73.73637224835318
56122845,2022-11-30T05:00:00Z,Food Poisoning,BROOKLYN,40.70292507673248,-73.92057882473404
23637767,2012-07-19T06:00:07Z,Food Poisoning,QUEENS,40.76757702806788,-73.91200713044064
23640485,2012-07-19T02:36:19Z,Food Poisoning,BROOKLYN,40.65122120924904,-73.86898685283833
23644928,2012-07-20T02:56:31Z,Food Poisoning,MANHATTAN,40.719582684092195,-73.99158006775511
53125651,2022-01-20T05:00:00Z,Food Poisoning,QUEENS,40.75870318118396,-73.83266826059213
23650273,2012-07-20T03:54:22Z,Food Poisoning,STATEN ISLAND,40.62659767224364,-74.16126896277561
23650595,2012-07-19T13:15:34Z,Food Poisoning,BRONX,40.88253388186029,-73.83065690478551
23651193,2012-07-19T13:08:58Z,Food Poisoning,QUEENS,40.695566161283544,-73.80521389506289
23653474,2012-07-20T19:13:41Z,Food Poisoning,QUEENS,40.66612947649775,-73.83013935285177
23653903,2012-07-20T14:38:47Z,Food Poisoning,BRONX,40.885099296605645,-73.90064767902741
23656315,2012-07-21T01:02:03Z,Food Poisoning,QUEENS,40.70829015397688,-73.83076412180465
23656316,2012-07-21T04:19:02Z,Food Poisoning,BROOKLYN,40.6002780726447,-73.9911161712724
23657527,2012-07-22T02:36:05Z,Food Poisoning,QUEENS,40.717800113574256,-73.83599959512574
23658042,2012-07-21T21:49:24Z,Food Poisoning,QUEENS,40.772267410391066,-73.927196968377
23658582,2012-07-21T20:11:40Z,Food Poisoning,QUEENS,40.72648067924275,-73.86470425570647
23659086,2012-07-21T20:32:13Z,Food Poisoning,STATEN ISLAND,40.644045966862954,-74.07249016280916
23659117,2012-07-22T01:04:24Z,Food Poisoning,QUEENS,40.69377976154483,-73.82787999388108
23659651,2012-07-21T19:17:29Z,Food Poisoning,QUEENS,40.7037516306238,-73.79914881533698
23659652,2012-07-21T18:53:21Z,Food Poisoning,QUEENS,40.68565359516771,-73.82862571146143
23659669,2012-07-21T16:33:23Z,Food Poisoning,BROOKLYN,40.66031587909889,-73.93976842858804
23660202,2012-07-21T16:47:01Z,Food Poisoning,MANHATTAN,40.83199206942176,-73.93541039198823
23660590,2012-07-21T18:53:19Z,Food Poisoning,BROOKLYN,40.67831037323293,-73.86979529828989
23660591,2012-07-21T23:26:09Z,Food Poisoning,QUEENS,40.75892406176025,-73.82980886361734
23662475,2012-07-22T20:13:30Z,Food Poisoning,BRONX,40.85380746496706,-73.90780472063588
23662919,2012-07-22T16:37:08Z,Food Poisoning,MANHATTAN,40.74360769879216,-73.994492952028
23664309,2012-07-23T03:29:35Z,Food Poisoning,BROOKLYN,40.677207297155675,-73.89722598578167
23664712,2012-07-22T23:07:09Z,Food Poisoning,MANHATTAN,40.76269290880448,-73.96732727722225
56129204,2022-11-30T05:00:00Z,Food Poisoning,QUEENS,40.6601902423483,-73.73943757778177
23668289,2012-07-23T18:26:49Z,Food Poisoning,BROOKLYN,40.69044154860896,-73.9919948242609
23670269,2012-07-24T03:23:52Z,Food Poisoning,BROOKLYN,40.68471623225946,-73.99913825552647
23670928,2012-07-24T00:01:09Z,Food Poisoning,BRONX,40.860061832553534,-73.89112666738458
23670929,2012-07-24T02:48:41Z,Food Poisoning,MANHATTAN,40.75244812491503,-73.97248997984799
23672685,2012-07-25T02:49:53Z,Food Poisoning,QUEENS,40.72302956027522,-73.79996378131786
23676183,2012-07-24T22:20:09Z,Food Poisoning,QUEENS,40.7018101492498,-73.90872902425974
23678413,2012-07-25T02:14:27Z,Food Poisoning,MANHATTAN,40.76601989027235,-73.98119897937124
23678414,2012-07-25T02:09:19Z,Food Poisoning,MANHATTAN,40.76415971939436,-73.98667937245743
23684255,2012-07-25T19:35:44Z,Food Poisoning,QUEENS,40.746379621307156,-73.8958741832419
23687274,2012-07-26T19:01:40Z,Food Poisoning,MANHATTAN,40.7577007875497,-73.96939440358301
23689905,2012-07-26T09:48:01Z,Food Poisoning,QUEENS,40.67613404409451,-73.81922626238256
23692522,2012-07-26T15:59:01Z,Food Poisoning,BRONX,40.84281839438131,-73.92385613920631
23693199,2012-07-26T13:59:33Z,Food Poisoning,QUEENS,40.7559578160306,-73.8285170264921
23693443,2012-07-26T19:48:24Z,Food Poisoning,QUEENS,40.67664668929814,-73.82234697312806
23694188,2012-07-28T05:00:42Z,Food Poisoning,BROOKLYN,40.650890765067544,-73.95248392940701
23699911,2012-07-28T15:05:45Z,Food Poisoning,MANHATTAN,40.77149858579796,-73.98242855314462
23699946,2012-07-29T00:21:33Z,Food Poisoning,BROOKLYN,40.60116497965215,-74.00115955851008
23700389,2012-07-29T00:45:48Z,Food Poisoning,MANHATTAN,40.822582060545685,-73.93837142541187
23700902,2012-07-28T16:20:56Z,Food Poisoning,BROOKLYN,40.6376595064706,-74.0073178611916
23701434,2012-07-28T13:34:58Z,Food Poisoning,QUEENS,40.7414599818786,-73.90415661772037
23703768,2012-07-29T16:23:56Z,Food Poisoning,QUEENS,40.76680415776301,-73.92117412214671
23703769,2012-07-29T19:50:20Z,Food Poisoning,MANHATTAN,40.77832126525583,-73.97811558417273
23705357,2012-07-29T15:27:14Z,Food Poisoning,MANHATTAN,40.78019634647076,-73.98049087145051
23706164,2012-07-30T00:17:50Z,Food Poisoning,QUEENS,40.74873902432535,-73.85436952087262
23709344,2012-07-30T12:46:01Z,Food Poisoning,QUEENS,40.726216313826484,-73.71748158188602
23711455,2012-07-30T19:38:18Z,Food Poisoning,BROOKLYN,40.616757355258095,-73.97141128613791
53766203,2022-03-28T04:00:00Z,Food Poisoning,MANHATTAN,40.767716260776055,-73.98195301535785
23713615,2012-07-30T16:33:21Z,Food Poisoning,QUEENS,40.66388144346834,-73.76871343514986
23715403,2012-08-01T01:24:24Z,Food Poisoning,BRONX,40.86687483678372,-73.8978511981952
23721361,2012-07-31T22:28:11Z,Food Poisoning,BROOKLYN,40.69373829266907,-73.999314838471
55688106,2022-10-13T04:00:00Z,Food Poisoning,MANHATTAN,40.76248693919418,-73.978521478644
23721778,2012-07-31T20:52:53Z,Food Poisoning,MANHATTAN,40.74648980989585,-74.00132810047558
23728877,2012-08-01T16:27:43Z,Food Poisoning,MANHATTAN,40.84357624184245,-73.93813512162342
23732213,2012-08-02T18:42:04Z,Food Poisoning,QUEENS,40.705853939874864,-73.89662998467487
23732306,2012-08-03T00:04:06Z,Food Poisoning,BROOKLYN,40.67804218407241,-73.96871351334613
23732416,2012-08-02T19:18:03Z,Food Poisoning,BROOKLYN,40.662147601590334,-73.92718018693964
53164908,2022-01-25T05:00:00Z,Food Poisoning,BROOKLYN,40.66445474897995,-73.97698507449071
23734098,2012-08-02T15:03:25Z,Food Poisoning,MANHATTAN,NA,NA
53166379,2022-01-25T05:00:00Z,Food Poisoning,MANHATTAN,40.70411824710047,-74.01318600313928
23740194,2012-08-03T23:13:39Z,Food Poisoning,BRONX,40.84634345746719,-73.89983811068969
23741302,2012-08-03T16:10:34Z,Food Poisoning,MANHATTAN,40.70831016006677,-74.00472864801768
55692529,2022-10-13T04:00:00Z,Food Poisoning,STATEN ISLAND,40.5848939366185,-74.09382216852408
23743865,2012-08-05T01:29:23Z,Food Poisoning,BROOKLYN,40.69470704262556,-73.99402097725343
23743889,2012-08-04T22:18:31Z,Food Poisoning,BROOKLYN,40.609809666453025,-73.92249759633725
23744361,2012-08-04T16:49:11Z,Food Poisoning,MANHATTAN,40.745329507393194,-73.9783970894888
23744839,2012-08-05T01:15:05Z,Food Poisoning,BRONX,40.86904757553017,-73.9029820444982
23747794,2012-08-05T19:16:50Z,Food Poisoning,BRONX,40.86185599850716,-73.90572926587123
23748022,2012-08-05T14:52:39Z,Food Poisoning,BROOKLYN,40.676394077288094,-73.99878505586284
23748498,2012-08-05T19:31:34Z,Food Poisoning,MANHATTAN,40.756568118387946,-73.99027596730666
23748608,2012-08-05T16:18:59Z,Food Poisoning,QUEENS,40.72905722125378,-73.85946377440688
23755301,2012-08-07T00:12:47Z,Food Poisoning,BROOKLYN,40.64398589696344,-74.01148411369387
23755302,2012-08-06T21:05:09Z,Food Poisoning,MANHATTAN,40.752116702405516,-73.97555799934946
52771279,2021-12-11T05:00:00Z,Food Poisoning,BROOKLYN,40.6578737336084,-73.96037209895381
23760058,2012-08-07T21:36:30Z,Food Poisoning,MANHATTAN,40.72028833627772,-73.99632029913833
23760937,2012-08-07T21:37:52Z,Food Poisoning,BROOKLYN,40.575077282613805,-73.96103317164022
23760939,2012-08-07T18:48:25Z,Food Poisoning,BRONX,40.84016534339014,-73.92551441152287
23762901,2012-08-07T22:53:23Z,Food Poisoning,MANHATTAN,40.80397296032728,-73.93858370773984
55697377,2022-10-14T04:00:00Z,Food Poisoning,BRONX,40.865648250610946,-73.88642106710408
52774961,2021-12-11T05:00:00Z,Food Poisoning,MANHATTAN,40.70817283755489,-74.00646355438201
23770998,2012-08-08T17:57:16Z,Food Poisoning,BRONX,40.827584753840604,-73.82327370749685
23772288,2012-08-09T23:13:50Z,Food Poisoning,BRONX,40.871426832205856,-73.86681381481617
23777038,2012-08-09T15:48:03Z,Food Poisoning,BROOKLYN,40.608007695835596,-74.00390760849966
23779554,2012-08-10T16:43:58Z,Food Poisoning,BRONX,40.8778876135739,-73.90554019455571
23782055,2012-08-10T14:17:33Z,Food Poisoning,QUEENS,40.78628488765858,-73.83633646358378
53182319,2022-01-24T05:00:00Z,Food Poisoning,QUEENS,40.7545988397948,-73.89443922755783
23788986,2012-08-12T21:54:00Z,Food Poisoning,MANHATTAN,40.74362416694785,-73.99448573303984
23790230,2012-08-12T22:10:55Z,Food Poisoning,QUEENS,40.758835878038546,-73.83523077454672
23791810,2012-08-12T16:46:58Z,Food Poisoning,MANHATTAN,40.77706434586165,-73.9790294855882
23791985,2012-08-13T20:39:42Z,Food Poisoning,QUEENS,40.70107938082254,-73.80786661076188
23794222,2012-08-13T12:59:01Z,Food Poisoning,MANHATTAN,40.86873501174088,-73.91752446408789
23795436,2012-08-13T17:13:43Z,Food Poisoning,BROOKLYN,40.718677642016424,-73.95758345214892
23796373,2012-08-13T14:51:33Z,Food Poisoning,BRONX,40.81758854940152,-73.89837484063831
23803445,2012-08-14T23:48:18Z,Food Poisoning,QUEENS,40.70334174980328,-73.80020318978805
23803498,2012-08-14T20:14:55Z,Food Poisoning,MANHATTAN,40.76501518442114,-73.98041589893339
23803499,2012-08-15T02:37:19Z,Food Poisoning,MANHATTAN,40.73555287728203,-73.97934926219806
23806237,2012-08-14T21:30:54Z,Food Poisoning,BROOKLYN,40.71095680897806,-73.95111732595346
23812194,2012-08-15T14:16:45Z,Food Poisoning,BROOKLYN,40.684246388931086,-73.989374296752
23813469,2012-08-15T15:42:13Z,Food Poisoning,BROOKLYN,40.67845822736193,-73.91303685636495
23815741,2012-08-16T14:49:51Z,Food Poisoning,QUEENS,40.74716130984749,-73.89227478080313
23815742,2012-08-16T18:44:15Z,Food Poisoning,BRONX,40.90502389160415,-73.90174296091882
23819511,2012-08-16T17:41:44Z,Food Poisoning,BROOKLYN,40.66917176400605,-73.98630542133611
52796645,2021-12-14T05:00:00Z,Food Poisoning,QUEENS,40.743455574312286,-73.91483581341042
23823112,2012-08-17T20:53:06Z,Food Poisoning,MANHATTAN,40.71849513699015,-73.98536456391474
23823113,2012-08-17T15:18:08Z,Food Poisoning,MANHATTAN,40.75238243789786,-73.97328405035661
23823114,2012-08-17T14:02:19Z,Food Poisoning,MANHATTAN,40.74297516316803,-73.98220511408564
23825228,2012-08-17T14:16:47Z,Food Poisoning,MANHATTAN,40.76546858073885,-73.97004063354977
23825606,2012-08-17T14:10:41Z,Food Poisoning,MANHATTAN,40.7343305647331,-73.99903297288884
23825891,2012-08-18T00:55:11Z,Food Poisoning,QUEENS,40.762834496707484,-73.93787440189571
53202594,2022-01-28T05:00:00Z,Food Poisoning,QUEENS,40.75604760637582,-73.8335953523179
23826745,2012-08-18T00:42:41Z,Food Poisoning,QUEENS,40.70235929534846,-73.81853842199492
23827241,2012-08-19T01:31:17Z,Food Poisoning,QUEENS,40.71078073687076,-73.79281169918012
23827242,2012-08-18T12:34:57Z,Food Poisoning,MANHATTAN,40.74979417997734,-73.99148602057147
23827879,2012-08-18T14:34:06Z,Food Poisoning,MANHATTAN,40.71165612285547,-73.9998124317011
23828341,2012-08-18T10:29:11Z,Food Poisoning,QUEENS,40.743033760041975,-73.82551890919251
23828960,2012-08-18T20:41:55Z,Food Poisoning,BROOKLYN,40.65493452765852,-73.96171453886801
23829019,2012-08-18T16:51:59Z,Food Poisoning,STATEN ISLAND,40.57046684225539,-74.10976191426121
23829646,2012-08-18T15:44:37Z,Food Poisoning,QUEENS,40.723581401400445,-73.84861965262891
23831521,2012-08-19T19:28:37Z,Food Poisoning,STATEN ISLAND,40.639201643377895,-74.07638352734307
23833241,2012-08-19T21:18:13Z,Food Poisoning,STATEN ISLAND,40.616554172318246,-74.06796508056331
23833323,2012-08-19T19:26:56Z,Food Poisoning,QUEENS,40.678917696251105,-73.75949655116868
23834137,2012-08-19T18:13:25Z,Food Poisoning,BRONX,40.88971643730674,-73.8981596901917
23835034,2012-08-20T18:59:12Z,Food Poisoning,BRONX,40.85114170666638,-73.78846704730488
23836290,2012-08-21T00:03:42Z,Food Poisoning,MANHATTAN,40.79031419105575,-73.94768606337215
23836291,2012-08-21T05:58:51Z,Food Poisoning,QUEENS,40.75956956551904,-73.83013930521312
23837209,2012-08-20T22:08:30Z,Food Poisoning,BROOKLYN,40.647573077969554,-73.89855452232818
23838041,2012-08-21T02:20:04Z,Food Poisoning,BROOKLYN,40.59758452818378,-73.94135180697093
23840692,2012-08-21T00:53:46Z,Food Poisoning,BRONX,40.869232021923104,-73.89128520366887
23840841,2012-08-20T19:39:03Z,Food Poisoning,BRONX,40.83228214946054,-73.90961967833864
23843573,2012-08-21T23:16:30Z,Food Poisoning,QUEENS,40.596007548953864,-73.74264793523962
23844360,2012-08-21T14:35:52Z,Food Poisoning,MANHATTAN,40.70685267899197,-74.00500266315937
23844903,2012-08-21T20:14:49Z,Food Poisoning,BROOKLYN,40.63781148563956,-73.96710017517707
23844974,2012-08-21T12:23:12Z,Food Poisoning,BROOKLYN,40.66820684013453,-73.90648960467429
23849677,2012-08-22T20:14:30Z,Food Poisoning,MANHATTAN,40.72478424666314,-73.99621181709786
23850188,2012-08-22T18:30:19Z,Food Poisoning,MANHATTAN,40.80437580929751,-73.93742023722206
23850190,2012-08-22T14:34:35Z,Food Poisoning,BROOKLYN,40.61319810545293,-73.99618933526045
